"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2057,-8.6,-9.9,-8.6,-10,3.6,11.4,14.3,14.4,6.6,-2.5,-8.2,-16.7
2058,-21.5,-23.7,-14.4,-9.1,4.2,12.3,14.8,11.6,7.2,1.1,-5.9,-15.5
2059,-21.3,-10.4,-8.9,-4.6,4,11.1,12.5,13,5.8,-0.4,-7.3,-10.9
2060,-21.8,-22.2,-17.3,-6.9,-0.8,6.4,12.2,11.9,3.6,-2,-8.2,-14.7
2061,-11.9,-22.9,-11.1,-10.4,2.6,10.9,11.4,10.2,6.2,-1.8,-5.1,-11
2062,-18,-13.1,-15,-8.5,0.7,7.7,15.6,14.2,7.7,-4,-14.6,-13.9
2063,-12,-12.9,-9.7,-5.2,5.5,10.6,13.6,15.6,8.5,-0.8,-6.4,-11.8
2064,-8.6,-17.5,-15.3,-9.7,3,13.3,14.4,10.6,6,-1.7,-8.2,-13.3
2065,-17.2,-11.1,-16.3,-6.5,2.2,8.3,12.6,12.3,6.6,-1.6,-7.7,-20.5
2066,-21.9,-21.1,-17.9,-9,-0.9,9.6,13.1,11.5,6.1,-0.8,-4.9,-11.7
2067,-10.4,-13.1,-9.8,-7.7,3.3,10.6,14.6,10.9,4.7,-3.9,-6.3,-17.9
2068,-12,-11.4,-17.3,-11.3,0.9,10.4,14.1,13.1,7.9,-2.4,-5.3,-13.5
2069,-18.2,-14.5,-7.5,-5.3,5.5,13.2,13.5,12.2,7,0.1,-5,-11.3
2070,-17.3,-14.6,-9.3,-6.1,5.2,12.4,12.4,13.4,6.7,-1.2,-9.8,-18
2071,-8.3,-10.3,-11.1,-11.6,3.2,11,17.5,14.4,7.6,1,-3,-8.8
2072,-12.2,-16.1,-12.9,-6.8,1.2,11,16,12.9,7.5,-1.6,-2.7,-12.6
2073,-9.1,-13.1,-13.4,-1.8,7.8,14.5,17.6,16,10.2,0.5,-6.1,-9.2
2074,-11.3,-10.9,-9,-6.4,3.7,10.8,16.5,15.9,7.8,0.6,-8.2,-12.6
2075,-9.8,-5.1,-4.1,-2.9,6.7,15.1,15.9,14.3,8.5,0.4,-5.2,-10.4
2076,-13.6,-15.6,-15.8,-5.3,3.9,11.9,12.2,11,4.8,0,-3.1,-8.1
2077,-10.1,-9,-8.1,-5.7,3.9,13.9,15.2,14.9,8.5,-0.6,-5.8,-12.7
2078,-12.8,-12.5,-19.2,-7.1,5.7,12,14.5,13.4,7.5,-0.3,-5.8,-13.4
2079,-11.5,-10.2,-13.3,-9.2,4,12.1,14.4,12,7.6,-2.9,-7.6,-10.4
2080,-17.5,-17.7,-15.6,-9.3,1.3,10.4,13.2,10.4,7.7,-3.6,-10.7,-19.8
2081,-19.6,-13.1,-18.2,-6.2,2.2,12.2,12.4,12.8,5.4,-3.6,-8.6,-17.7
2082,-16.5,-10.9,-11.1,-6.2,3.3,9.6,11.8,11.5,6.7,-2.7,-8.9,-14.4
2083,-19.2,-9,-11.4,-5.1,4.1,10.6,16,15,8.6,2.7,-4.7,-13.8
2084,-19.7,-13.7,-7.5,-5.7,0.5,9.5,14.2,11.8,6.4,-2.3,-6.3,-11.7
2085,-18.7,-11.4,-8.8,-4.9,4.8,10.2,13.7,14.2,7,-2.1,-5.7,-6.9
2086,-10.8,-5.5,-7.6,-3.5,4.6,13.6,16.6,16.4,8.9,0.2,-3.6,-7.7
2087,-16.6,-5.9,-8.9,-3.4,6.4,14.1,17.3,15.6,10.5,2.1,-2.4,-4.3
2088,-6,-11.3,-7.5,-7,4.3,12.1,16.7,17.5,8.6,2.3,-6.5,-13.5
2089,-11.9,-9.9,-7.8,-3,5.5,15.2,14.1,14.9,8.6,1.1,-5.1,-5.5
2090,-7.7,-5.2,-8.3,-7.9,5.6,14.1,14.7,15,8.1,-1.3,-7.8,-11.2
2091,-7.6,-10.9,-11.4,-4.4,5.5,11.4,15.4,13.5,8.4,0.5,-7.8,-9.3
2092,-9.5,-7.6,-4.4,-5.8,6,14,16.4,14.5,10.1,0.1,-6.6,-12.5
2093,-19.8,-21.9,-11,-5,2.2,12.6,14.3,13.4,6.7,-1.7,-5.9,-10
2094,-10.6,-13.4,-9.2,-7.5,4.9,11.7,13.4,12,6.8,0,-6.2,-10
2095,-13.7,-5.6,-11.9,-5,2,12.7,13,13.9,5.9,-1.1,-2,-14.9
2096,-10.6,-12.2,-19,-10.8,3.8,8.7,12,10.3,8.4,-1.2,-8.3,-19.8
2097,-12,-18.5,-11.2,-5.8,2.2,10.4,13.7,13.4,7.8,-1.9,-9.3,-22.9
2098,-17.7,-8.1,-14.4,-2.7,3.1,10.8,12.6,12.8,6.9,-0.4,-4.1,-5.8
2099,-9.6,-14.3,-9.2,-3.3,4,12.6,13.3,13.6,7.5,0.5,-6,-10.8
2100,-7.9,-14.2,-9.1,-3.5,6.5,12.5,14.6,14.1,8,-2.1,-7.6,-7.4
