"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2052,-16.6,-17.7,-9.6,1.4,5.3,16.7,17.8,17.5,12,0.5,-6.2,-16.4
2053,-10.3,-7.8,-5.6,4.6,8.3,14.3,18.4,17.7,10.7,-3.3,-11,-17.4
2054,-14.2,-8.8,-4.3,1.1,9.1,17.1,15.9,14.7,10.9,-6.2,-14.5,-17
2055,-20.4,-6.7,-2.5,1.1,9.5,16.4,20.9,15.9,9.2,1.2,-7.9,-11.6
2056,-17.5,-12.9,-8.3,5,13,16.5,19.9,18.1,8,-0.3,-7.2,-10.8
2057,-10.7,-7.9,-1.4,4.8,13.6,15.6,16.7,14.6,12,2.5,-4.1,-11.4
2058,-13.6,-7.8,-11.4,0.6,8.6,16.3,17,18.7,9.2,-2.7,-15.3,-16.2
2059,-21.4,-13.3,-9.4,-0.4,6.9,12.5,15.9,14.9,8.2,0.7,-12.9,-9.8
2060,-16.6,-6.2,-7.7,2.5,10.3,14.5,18.5,14.2,6.7,-3.5,-5.6,-10.9
2061,-12.9,-6.9,-1.9,3.6,14.1,16.1,17.9,12.6,10.1,-3.2,-11.2,-9.9
2062,-18.7,-10.6,-4.9,1.5,8.6,16.3,18.4,13.5,9.9,0.4,-9.5,-11.4
2063,-15.7,-6.4,-5.3,2.5,7.4,17,17.5,14.3,11.6,5,-4.4,-9.1
2064,-17.4,-11.5,-2.1,0.6,11.3,14.7,17.8,17.8,11.6,-1.4,-6.1,-13.1
2065,-10.3,-6,-0.3,4.7,7.8,16.8,19.2,17.4,10.7,3.2,-2.4,-13.6
2066,-8.7,-8.2,-0.1,3.8,8,18.9,18.3,13,10.1,1,-2.8,-9.4
2067,-12.2,-12.1,-5,4.8,9.5,16.3,15.9,13.1,10.1,0.3,-3.2,-13.1
2068,-15.8,-8.8,-2,5.4,11.6,17.6,19.8,18.9,12.6,2.2,-9.9,-11.8
2069,-10.3,-4.4,-2.9,5.2,14.8,16.1,20.4,17.9,12.6,0.9,-3.7,-8
2070,-10.6,-13.1,-4.2,3.7,14.8,18,17.6,19.2,14.8,0,-4.4,-7.2
2071,-11.1,-5.7,-1.9,4.4,13.4,16.7,20.6,15.6,10.2,-1.5,-7.9,-15.5
2072,-16,-13.9,-8.1,1,10,19,20.8,15.4,11.3,-2.3,-7.5,-7.7
2073,-7.3,-7.8,-4.3,2.2,7.4,17,19.2,15.1,13,2.7,-2.7,-9.3
2074,-11.7,-12.7,-1.8,4,12.5,18.4,18.5,16.4,8.8,2.2,-1.2,-14.8
2075,-12.5,-10.5,-4,4.1,12.7,18.7,21.4,17.6,10.7,-2.9,-7,-13.7
2076,-11.2,-11.7,-7,2.4,11.1,19.1,21.2,15.9,11.5,0.2,-6.2,-13.9
2077,-13.6,-10.6,-4.2,3.4,12.5,19.4,19.3,16.6,13.1,2.1,-2.4,-9.3
2078,-11.2,-13.5,-8.3,6,13.5,18,20.6,14.2,11,5.7,-3.2,-8.8
2079,-13.9,-15.1,-9.7,5.3,10.8,16.2,20.8,17.2,11.5,0.7,-4.5,-11.2
2080,-19.1,-14.9,-4.4,5.5,13,18.6,18.9,17.8,10.7,4.7,-4.5,-8.3
2081,-14,-7.4,-4.1,5.1,11,15.1,17.6,15.9,12.6,-0.4,-0.5,-9.3
2082,-12.4,-4.5,-2.4,1.9,9.9,18.1,21,18,11.5,2.6,-2.9,-10.2
2083,-11.5,-6.2,-3.3,6.8,12.4,16.4,18.3,17.8,12,1.9,-3,-6.5
2084,-9.3,-7.5,-1.7,3.2,11.3,17.6,18.2,13,11.7,1.6,-5.2,-8.2
2085,-13,-11,-2.6,3.5,15.8,19.9,18.4,16.1,12.8,2.3,-2.8,-7.9
2086,-13.4,-8.1,-3.8,1.7,10.7,19.2,20.6,16.5,12.8,4.4,-2.6,-12.8
2087,-10.7,-14.8,-3.9,1.1,11.9,19.7,20.6,17.7,11.7,-0.8,-7.9,-12.4
2088,-12.4,-9.5,-5,2,9.5,17.3,18.1,17.6,10.5,2.1,-1.6,-7.4
2089,-7.7,-12.1,-4.7,1.1,7.4,15.2,22.8,20.3,12.4,-3.3,-2.7,-7.7
2090,-9,-3.6,1.2,4.4,8.4,18.7,18,18,13.2,5.5,-1.4,-9.9
2091,-11.6,-6.3,2,5.3,7.5,12.8,19,19.3,10.7,-2,-9.3,-8.8
2092,-5.2,-6.7,-0.1,9.8,13.4,20,20,19.9,12.9,0.8,-4.6,-7.9
2093,-7.7,-3.9,0.4,8.7,13.9,19.2,21,18.9,14.6,4.8,-2.8,-9.8
2094,-15,-10.7,-4.8,1.6,12,18.3,21.3,15.8,10.3,3.5,-4,-8.6
2095,-9.6,-6.8,-6.5,-0.1,11,19.4,21,17.7,9.3,1.4,-2.7,-6.2
2096,-9.5,-4.5,-1.8,9.4,13.2,19,21.2,19.6,13,1.9,-2.5,-10.6
2097,-11.2,-7.8,0.3,7,14.6,19,23.2,17,12.5,4.9,-1.1,-7.2
2098,-10.9,-5.6,-0.2,6.2,11.6,20.3,22.8,19,15.5,7,0,-7.3
2099,-5.4,-3.3,1.3,7,13.8,20.1,20.4,18.6,15,1.2,-4.6,-10.1
2100,-10.7,-8.9,-0.2,9.8,17.8,18.1,21.6,19.2,11.3,4.5,-3.9,-12.9
