"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2032,-14.7,-15.7,-14.2,-11.5,3.4,9.4,11.5,9.9,3,-2.6,-11.7,-20.8
2033,-21.1,-17.7,-11.9,-7,3.8,11.9,10.4,11.9,5.9,-7.2,-8.4,-11.1
2034,-17.4,-20.5,-20.7,-8.5,1.3,10.9,11.9,8.9,3.9,-8.2,-8.1,-15.4
2035,-18.5,-19.6,-15.3,-8.6,3.4,12.5,13,10.2,4.1,-1.3,-10.7,-18.1
2036,-17.4,-20.8,-12,-6.6,2.9,12.1,11.5,9.4,2.9,-5.4,-12.2,-21.3
2037,-12.1,-22.1,-9.7,-7.6,3.6,10.7,14.4,10.5,3.7,-2.6,-9.1,-12.9
2038,-12.6,-12.5,-20.7,-6,3.5,11.8,12.5,9.9,4.2,-5.5,-9.1,-11.4
2039,-21.8,-18.9,-13.5,-8.3,1.8,12,11.9,11.2,3.6,-7.2,-12.6,-12.8
2040,-17,-13.2,-14.4,-8.9,4.4,10.7,13.6,10.4,6.3,-3.3,-10.8,-12.3
2041,-10.2,-20.1,-19.6,-6,2.9,7.9,12.8,8.4,5,-2.4,-9,-19
2042,-13.4,-17.6,-10.5,-10.1,2.2,10.3,12,9.7,5.5,-4.5,-8.7,-9.3
2043,-18.5,-20.6,-15.4,-5.9,2.7,10.9,12.8,10.6,4,-5.4,-7.8,-18.5
2044,-20.5,-22.9,-14.7,-3.6,3.1,11.8,13.9,11.9,4.7,-4.8,-7.3,-12.7
2045,-13.9,-23.9,-12.8,-7.9,0.9,9.9,14,11.6,5.4,-5.3,-10.9,-13.2
2046,-14.4,-13,-12.9,-7.7,2.3,9.3,11.9,10.1,3.4,-7.4,-8.1,-15.4
2047,-17.5,-19.7,-11.5,-6.6,3.9,10.5,13.7,10.4,5.4,-5.9,-7.1,-10
2048,-14.6,-20.2,-10.5,-7.1,5.9,8.5,12.2,11.4,4.1,-5.6,-6.7,-11.6
2049,-14.6,-15.2,-18,-6.1,2.6,10.2,14.8,9.6,6.9,-4.4,-6.2,-16.7
2050,-15.8,-21.7,-13.2,-6,1.4,7.1,12.9,12.3,7.1,-3.7,-5.6,-12.8
2051,-8.2,-11.7,-11.1,-4.4,4.6,11.9,13.1,13.4,7.5,-2.4,-5.5,-10.3
2052,-10.6,-22.1,-16.4,-7.8,4.9,12.2,14,11.6,3.9,-6.1,-10.3,-16.4
2053,-17.5,-15.9,-9.4,-9.5,5.2,11.6,14.2,10.9,4.9,-3,-5.9,-13.4
2054,-8.5,-17.2,-14,-3.8,4.2,10.5,15.5,13,7.1,-1.3,-3.9,-13.9
2055,-7.8,-13.9,-10.2,-3.7,6.4,13.2,15.9,14,6.2,0.2,-8.3,-8.8
2056,-18.8,-20,-13.7,-5.3,3.4,10.5,13.2,11.3,6.8,-2.2,-10.9,-9.2
2057,-12.7,-21.8,-14.5,-5.5,0.3,11.2,13,12.7,7.4,-2.5,-4.4,-10.6
2058,-17.3,-19.3,-13.2,-5.4,3.1,11.5,13.8,12.6,5.7,-3.5,-9.7,-10.2
2059,-20.5,-14.3,-12.3,-8.5,1.1,10.2,12.5,11.4,5.4,-5.9,-8.1,-11.4
2060,-14.7,-19,-15.4,-4.6,4.3,12.8,14.6,10,5.7,-3.4,-3.4,-11.7
2061,-18.3,-21.5,-17.6,-3.9,4.4,11.5,12.4,10.6,6.4,-3.3,-7.1,-10.4
2062,-12.4,-16,-17.1,-1.6,5.3,13.3,12.9,12.2,4.7,-3.7,-8.6,-17.5
2063,-9.8,-11.8,-19.2,-7.4,4.2,12.6,16.3,12.8,6.9,-0.4,-4.7,-10.9
2064,-16,-19.1,-11.4,-6.7,3.9,10.8,13.3,12.2,4.4,-2.7,-5.5,-13
2065,-18.4,-16.7,-12.4,-3.7,5.1,12.9,14.5,11.7,5.3,-3.1,-6.7,-12
2066,-17.7,-17.5,-8.3,-4.9,6.2,10.9,12.7,12.3,6.3,-5.2,-8.6,-9.9
2067,-14.9,-16.7,-17.2,-4.8,2.4,11.7,13.5,10.9,7.1,-2.7,-6.8,-11.3
2068,-22,-14,-16.8,-2.9,5.9,10.7,11.8,9.8,4.5,-4.4,-3.8,-9.2
2069,-6,-15.9,-9.7,-3.6,6.1,13.6,15.7,13,7.3,-1,-6.5,-14.1
2070,-19,-14.4,-9.3,-7.1,2.7,10.6,13.3,11.4,5.7,-5.2,-8.6,-16.1
2071,-6.7,-16.8,-12.2,-2.1,6.4,11.4,15.7,12.9,5.9,-1.5,-6.6,-17
2072,-14.2,-21.3,-13.3,-5,2.7,10.7,12.8,10.3,5.7,-5.6,-6.3,-9.8
2073,-15.4,-7.6,-10,-7.7,5.1,10.9,12.5,12.5,6.6,-3.2,-5.4,-7.2
2074,-18,-18.1,-10.4,-5.8,2.9,10.6,12.8,12,5.4,1,-6,-13.1
2075,-12.5,-16.4,-11.8,-10.5,4.4,12.9,12.7,12.2,8.7,-2,-5.6,-7.4
2076,-10.6,-16.6,-6.8,-3.2,5.9,12.6,15,13.7,6.7,-3.3,-8,-12.5
2077,-11.1,-18.4,-11,-3.6,6,11,15,12.1,9.5,0.4,-2.4,-10
2078,-10.1,-13.8,-11.4,-2.7,4,9.9,12.9,12.7,6.2,-1.7,-5.1,-9.1
2079,-11.8,-12.6,-13.4,-1.8,4.9,11.6,15.8,12.6,6.9,-3.2,-7.5,-13
2080,-12.8,-20.9,-15.9,-6.6,4.9,10.7,11.9,12.1,3.8,-3.1,-9,-10.1
2081,-10.4,-16,-5.5,-5.3,3.8,10.9,11.4,10.4,6.4,-3.6,-6.1,-8.7
2082,-13.1,-14.6,-10.8,-2.3,5,11.1,14.5,13.8,6.8,-2.4,-7.6,-11.4
2083,-14.3,-20.7,-17.1,-2.9,6.6,13.7,14.1,12.4,6.9,-1.6,-6,-7.5
2084,-11,-11.7,-12.1,-0.4,6.4,12.8,12.1,10.9,6.3,-2.4,-4.2,-10.7
2085,-9.4,-10.3,-13.4,-3.4,4.6,11.8,14.3,12.1,7.1,-1.9,-4.2,-5.8
2086,-11.2,-16.5,-12.2,-3.1,5.1,13.8,14.8,14.3,9.3,-2.2,-2.5,-8.6
2087,-17.4,-14.2,-4.7,-7.5,6.8,12,15.7,13.5,5.8,-0.1,-5.2,-6.9
2088,-13.6,-12.4,-9.3,-2.2,7.2,12.2,14.1,14.1,6.4,-0.3,-3,-6.1
2089,-4.3,-9.2,-9.7,-2.9,5.2,14.3,15.6,11.9,8.4,1,-2.4,-7.4
2090,-8.5,-12.8,-10.3,-5.3,6.9,14.9,14.6,13.2,7.8,-0.8,-2.9,-9.6
2091,-8.6,-13.5,-8,-3.6,6.1,13.4,16.5,12.9,9,-2.3,-2.5,-4.6
2092,-7.2,-19.1,-10,-0.7,6.9,12.4,15.4,13.2,9.2,-1.2,-7.1,-9.5
2093,-16.8,-11.6,-11.6,-4.6,4.6,12.1,13.8,11.2,6.8,0.5,-3.3,-12.5
2094,-11.9,-14.5,-13.4,-0.9,6.1,12.4,13.6,12.3,6.9,-3.1,-3.5,-7.1
2095,-8.1,-18.9,-11,-7.3,5,9.5,15.8,11.7,6.3,-1.9,-5.5,-13.2
2096,-13.9,-15.8,-7.6,-10.3,5.6,11,15.2,12.1,5.4,-3.7,-4.9,-6.4
2097,-12.1,-16,-11.1,-7.9,5.3,13.1,14.8,11.4,7,-0.7,-3.8,-7.3
2098,-11.8,-11.2,-11.7,-5.3,4.4,12.6,15.1,12.1,6.9,-2.6,-3,-3.9
2099,-8.6,-14.1,-8.7,-1.1,6.3,13.9,13.6,12.7,7.8,-1.3,-4.4,-8.7
2100,-13.3,-18.3,-10.8,-1.6,7.2,12.7,15.4,13.2,8.2,-0.3,-5,-8.2
