"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2091,-14.2,-20.4,-15.7,-9.4,2.9,12.7,15.4,12.3,7.3,-4.8,-6,-8.7
2092,-11.8,-25.6,-16.4,-4.7,5.2,11.2,14.1,12.8,7.8,-3.6,-10.4,-13.5
2093,-21.5,-18.3,-17.9,-10,0.2,11,13.2,10.4,5.4,-2,-7.2,-16.3
2094,-15.5,-18.8,-18.9,-5.1,3.9,11.1,13.5,12.5,5.5,-5.5,-6.6,-10.7
2095,-12,-23.5,-15.6,-11.6,1.3,8,15.5,10.7,5.3,-4.5,-8.4,-17.5
2096,-18.6,-23.4,-13.1,-15.6,3.3,10,15.5,11.4,4.1,-5.9,-7.7,-10
2097,-16.8,-21,-17.6,-11.5,3.7,12.4,14.6,11,5.3,-2.9,-6.3,-10.7
2098,-17,-17.8,-18.2,-10.6,2.4,11.2,14.2,11.3,5.7,-5.2,-6.4,-7.4
2099,-13.2,-21.2,-14.9,-5.9,3.1,13.6,12.6,12.2,6.5,-4.1,-7.3,-11.8
2100,-18.2,-24.6,-18.3,-5.6,3.8,10.7,14.8,12.8,7.1,-3,-8,-10.3
