"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2087,-11.8,-13,-12.5,-4.8,4.7,11.2,14.4,11.8,6,-6,-13.7,-17.1
2088,-12.1,-16.9,-18.1,-7.2,4.2,12.5,14.6,11.7,6.4,-3.6,-12.2,-13.7
2089,-10.8,-18.8,-16.2,-4,5.7,12.1,13.2,13.7,5.7,-4,-8.3,-11
2090,-19.2,-15.9,-10.2,-6.5,6.7,12,14.2,13.3,5.4,-2.4,-8.4,-16.1
2091,-8,-11.6,-9.8,-2.2,4.3,12.8,16.4,13.1,7.7,-5.1,-8.8,-14.9
2092,-11.7,-12.8,-8.5,-4.6,5.9,12.2,15.2,13.3,4.6,-5,-14.3,-14.4
2093,-16.2,-14.7,-6.9,-4.1,3.6,12.7,15.9,14.2,5.9,-6,-6.9,-11
2094,-16.8,-17.9,-11.1,-5.3,4.6,12.7,14.5,13.2,7.1,-2.5,-11.1,-14.5
2095,-12.2,-17.2,-8.6,-6.5,1.9,9.3,12.3,11,4.7,-6,-11.5,-19.2
2096,-10.4,-14,-10.1,-6.9,3.7,11.1,13.1,13.8,4.8,-1.6,-7.2,-8.3
2097,-15.1,-16.8,-17,-2.9,6.7,14.2,16.5,14,7,-0.9,-7.1,-10.8
2098,-9.7,-20.6,-16.2,-6.1,5.6,10.7,16,13.9,5.7,-0.9,-8,-16
2099,-15.5,-18,-15.9,-5.8,6.7,12.4,16.2,12.9,5.4,-1.6,-3.2,-10.3
2100,-12.2,-11.2,-11.8,-4.1,5.8,11.5,14.1,13.7,7.1,-2.5,-6.6,-12.5
