"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2069,-22.5,-17.7,-13.9,-14.6,1.7,10.6,13.8,10.6,4.2,-6.8,-12.9,-16.3
2070,-14.2,-14.3,-13.9,-7.5,1.2,11.9,14.1,14,6.8,-7.8,-13.8,-13.8
2071,-19.9,-27.2,-17.9,-13.6,2.8,11.8,14.6,14,4.8,-8.1,-18,-17.8
2072,-19,-15.8,-14.1,-13.1,2.6,12.1,13.7,13,5.5,-4.6,-12.1,-20.7
2073,-13.4,-14.3,-14,-15.2,0.1,11.5,14.8,13.8,7.7,-2.6,-10.2,-22.9
2074,-12.9,-18.6,-17.4,-11.4,2.3,10.9,14,14,5.8,-4.8,-15.3,-19.6
2075,-18.3,-17.5,-19.3,-14.2,1.8,9.2,13.6,12.4,3.6,-5.5,-14.1,-15.2
2076,-18.3,-24.6,-15.2,-11.8,-0.5,9.6,15.2,12.7,6.3,-7.3,-10.6,-11.1
2077,-11.3,-12,-19,-10.5,1.6,12.5,14.1,14,6,-6.3,-11.5,-15.3
2078,-15.8,-27.2,-16,-13.7,-0.1,8.3,14.6,14,5.7,-1.7,-15,-20.5
2079,-21.9,-27.1,-15.1,-16.3,3.5,10.1,12.7,11.8,4.5,-7.8,-11.3,-20.2
2080,-16.2,-17.7,-14.6,-6.6,1.7,9.8,16.6,15.4,6.5,-4.6,-12.7,-16.2
2081,-15.6,-23.8,-11.2,-10,2,11.7,16.2,11.5,5.2,-4.3,-10.2,-14.9
2082,-19.6,-13.6,-14.8,-9.7,2.6,11.5,16.5,14,4.2,-4.1,-11.5,-14.8
2083,-15.4,-17.2,-13.6,-13.4,-1.6,11,12,11.2,4.6,-7.5,-11.9,-12.5
2084,-12.6,-22,-13,-9.2,2.1,11.5,16.1,15.9,7.1,-7.4,-11.8,-16.2
2085,-15.8,-16.2,-18.4,-10.9,2,13.5,17.2,14.5,5.3,-3.6,-11,-13.6
2086,-14.7,-13,-16.7,-13.5,3.6,12,16.7,12.7,5.7,-4.3,-9.1,-14.1
2087,-13.9,-15.4,-18.2,-9.3,2.7,10.2,14.6,11.6,6,-6.5,-15.6,-19.4
2088,-14.7,-21.2,-23.6,-13,0.6,11.1,14.2,11.6,6.4,-4.5,-13.1,-15.9
2089,-14.6,-24.5,-20.4,-8.7,3.5,11.5,12.7,14.1,5.3,-4.9,-8.8,-14.5
2090,-20,-19.1,-15.4,-12.2,3.9,11.7,14.7,14.6,5.5,-3.1,-8.3,-17.4
2091,-11.2,-16.4,-14.7,-6.9,0.7,11,16.5,13.8,7.7,-5.5,-11,-17.2
2092,-15.1,-17.8,-14.5,-10,2.8,10.8,15.6,14.5,3.8,-5.8,-14.8,-15.6
2093,-19.6,-20.5,-12.4,-9.9,0,13,16.2,15.4,6.1,-6,-9.3,-12.8
2094,-18.1,-22,-15.8,-11.2,0.9,11.6,14.1,13.7,7.3,-3.1,-12.6,-15.9
2095,-15.5,-21.7,-14,-12.3,-1.4,8.5,11.8,11.2,4.2,-7.8,-12.7,-20.9
2096,-14,-19.5,-15.9,-11.9,0.3,9.9,12.5,13.9,4.7,-2,-8,-9.8
2097,-16.7,-20.4,-21.7,-6.9,3.1,12.6,16.6,14.7,7.1,-1.9,-8.8,-12.4
2098,-11.8,-23.8,-20.4,-11.1,3.6,9.3,16.7,14.7,5.8,-1.9,-9.2,-18.7
2099,-17.7,-22.2,-22.5,-11.2,4.3,11.2,16.9,13,5.5,-2.2,-4.3,-11.1
2100,-11.8,-14.8,-17.6,-9.6,3.6,10.4,14.7,14.3,7,-3.5,-8.8,-12.8
