"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2072,-8.7,-19.2,-14.7,-5.3,2.9,8.9,11.9,11,6.6,-3.2,-10,-19.2
2073,-12.7,-20.4,-20.9,-6.2,1.3,10.4,11.7,10.8,7.3,-0.1,-7.6,-10.4
2074,-13.8,-24.9,-18.3,-7,0.1,8.3,12.6,12.1,4.6,-2.8,-8.9,-13.4
2075,-15,-18.6,-13.2,-9.6,-0.5,8.2,13,8.8,6.7,-2.7,-6.8,-11.3
2076,-14.6,-17.5,-14.4,-12.2,0.6,10.4,12.8,11.3,7.2,-2.6,-9.2,-11.4
2077,-17.2,-17.4,-17.3,-7.4,1.5,9.9,12.3,9.8,4.8,-5.1,-10,-14.3
2078,-15.2,-15.3,-18.2,-8.6,-0.1,8.7,13,11.8,6.2,-0.6,-5.2,-10
2079,-10.7,-15.5,-16.7,-9.3,0.9,9.5,12.7,9.8,4.5,-3.6,-8.6,-8.3
2080,-20.4,-15.7,-22.7,-9,1.5,9.6,14.6,11.1,7.4,-1.9,-9.6,-12.6
2081,-9.4,-11.5,-15.2,-5.7,3.9,8.9,14.6,12.1,7.4,-2.7,-4.3,-12.4
2082,-11.5,-23.8,-19.7,-7.4,2.2,10.3,12.9,12.5,9.2,-0.2,-5.1,-9.1
2083,-15.8,-14.9,-12.5,-7.3,1.8,11.1,15.1,10.1,8.1,-5.5,-6.3,-9.4
2084,-8,-14.1,-13.5,-13.1,-0.1,8.4,13.3,12.9,6.1,-1.2,-8.5,-16.7
2085,-15.5,-18.6,-15.7,-6.3,4.1,11.3,13,12.8,5.2,-2.7,-9.5,-10.4
2086,-18.9,-16.4,-15.6,-12.2,1.9,8.8,12.8,10.2,7.3,-0.5,-6.4,-11
2087,-22.4,-17.2,-18.1,-5.5,3.3,7.6,11.6,10.4,4.3,-3.3,-6,-14.4
2088,-14.4,-22.5,-15.1,-8.4,2.5,8.4,12.6,10.7,6.2,-1.6,-7.8,-10.5
2089,-13.8,-21.8,-12,-10.1,0.5,8,12.2,10.2,6.2,-1.3,-5,-11
2090,-12.7,-20.2,-17.9,-11.9,1.9,7.3,13.3,11.1,5.6,-3.4,-4.6,-20
2091,-18.1,-19.1,-12.4,-10.5,6,11.3,13.5,11.4,4.2,-0.1,-6.2,-11.6
2092,-15.4,-19.6,-11,-10.5,1.4,8.9,13.3,9.6,5.6,-1.8,-6.8,-10.9
2093,-12.4,-20.9,-13.9,-9.2,3.2,8.8,13.1,11.4,5.1,-3.2,-9.5,-10.9
2094,-15.9,-15.9,-16.4,-7.6,2.1,11.5,13.2,12.7,7.4,-0.3,-6.9,-14.3
2095,-20.1,-15,-14.3,-9.3,-0.5,8.1,10.8,9.7,7.5,-3.1,-10.3,-12
2096,-18.5,-14.7,-13.2,-9.6,4.1,10.4,13.5,9.8,2.6,-3,-7.6,-15
2097,-16.6,-14.2,-13.8,-9.7,3.8,9.5,13.1,10.4,7,-1.4,-5.2,-12.3
2098,-14.8,-11.4,-12.7,-7.3,4,11,11.7,11.2,6.5,-2.1,-8.4,-16.5
2099,-18.2,-23.7,-13.2,-9.8,0.6,8.2,12.6,12.4,5.2,-2.9,-9.9,-12.4
2100,-16.4,-18.1,-15.9,-5.5,0,9.6,12.2,10.8,6.1,0.2,-6,-12.2
