"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2040,-18.4,-10.9,-11.5,0.1,8.2,15.1,13.7,10.7,7.2,-2.4,-10,-13.9
2041,-19.4,-16.9,-9.3,-1.6,8.4,15.3,14.5,11.7,4.3,-5.2,-18.7,-10.9
2042,-12.7,-11,-8.1,-4.1,6.7,12.2,15.3,14,8.3,0.3,-12.3,-8.9
2043,-18.3,-17.1,-12.6,-0.4,6.7,14.2,13.9,13.7,9.4,-3.3,-16.2,-13
2044,-15,-13.5,-8.6,-0.1,7.3,13.2,17.3,14.2,9.4,-1.3,-9.2,-16.4
2045,-20.2,-21.5,-12.1,-2.8,6.3,12.3,15.8,12.2,6.9,-3.4,-15.1,-14.2
2046,-13.3,-20.5,-9.7,-0.7,7.6,12.5,14.7,12.9,6.8,-4.6,-10,-9.9
2047,-20.4,-18.1,-7.9,-3,5.7,11.6,14.9,12.3,4.9,-0.9,-11.5,-12
2048,-22.5,-11.1,-9.6,-0.4,9,14.8,14.6,12.4,7.8,-0.7,-7.1,-9.5
2049,-12.7,-11.6,-8.9,-2,9.5,11.4,15.2,12.9,8.6,-4.7,-12.8,-13.1
2050,-13.2,-19.1,-6,2,9.1,13.1,16,13,5.6,-3.3,-4.9,-11.3
2051,-15.2,-18.2,-4.1,1.7,8.6,13.6,15.5,15.5,9.9,-1.5,-7.5,-14.2
2052,-20.8,-10.6,-7.4,-1.4,9,15,15.1,13.1,5.1,-3.8,-4.2,-14.4
2053,-13.1,-16.2,-8.4,-2.3,6.5,12.8,14.4,13.7,5.3,-2.8,-13.9,-15.2
2054,-14.7,-19.5,-8,2.9,8.3,12.8,16.6,14.1,5.1,-1.4,-10.7,-9
2055,-20.7,-16.1,-11.6,1.4,9.3,14.3,14.7,14.4,4.7,-1.3,-5.2,-8.9
2056,-20.5,-14.9,-7.8,2.3,9.6,14.1,14.4,12.3,4.4,-1.2,-9.1,-17.7
2057,-14.7,-19.2,-10.8,-2.1,5.8,13.3,15.6,12,9.1,-0.6,-10.6,-15.7
2058,-12.4,-12.2,-15,-0.6,9.2,14.8,15.5,13.3,2.8,-2.9,-9.4,-15.7
2059,-13.2,-10.3,-11.5,-2.8,7.9,12.9,13.9,12.3,8.8,-2.6,-9.5,-11.8
2060,-16.9,-16.3,-11,0.1,10.1,13.2,14.5,12.3,6.4,-1.6,-11.2,-12.5
2061,-19.5,-13.4,-14.6,-4.4,7.7,13.8,15,11.5,3.7,-5,-15.7,-16.8
2062,-23.1,-14.7,-11.3,-1.8,7.2,11,14.6,12.6,9.7,1.8,-9.1,-9.5
2063,-13.8,-11,-5.6,-4.2,9.3,15,14.9,12.8,8.3,-0.6,-12.2,-12.3
2064,-17.8,-18.3,-12.6,-0.1,8.8,13.2,14.7,14.1,7,-2,-7.9,-10.1
2065,-15.5,-15.2,-14.7,2,8.7,15.8,16.4,14.3,7.2,-1.3,-9.1,-9.9
2066,-17.9,-17.9,-12.2,0.6,8.8,14.5,17.7,13.4,8.6,-2.8,-8.6,-11.6
2067,-13.7,-18.9,-4.5,0.8,10,14.1,15.9,11.5,8.4,-0.8,-6.4,-18.6
2068,-22,-16.6,-10.8,-2.6,7.4,12.8,14.9,9.9,6.7,-2.5,-9.7,-17
2069,-15,-12.3,-6.6,1.6,7.1,13.9,15.1,13.6,6.9,-3.6,-7.2,-10.2
2070,-12.5,-12.3,-9.8,-0.1,9,14.4,14.2,10.8,6.4,-2.3,-12,-16.5
2071,-25,-15.9,-6.5,-1.6,8.4,13.3,16.2,13.1,7.8,-2.7,-10.5,-7.3
2072,-8.4,-17.2,-6.9,3.4,7.8,13.1,14.1,12.9,7.6,-2.2,-10.7,-16.8
2073,-14.5,-12.9,-10.8,2.8,8.5,14.1,15,13.7,10.1,1.1,-9.7,-9.6
2074,-18.8,-17.3,-9.4,0.5,7.6,14.4,15.6,14.1,5.8,-0.5,-10.9,-14
2075,-15.9,-11.5,-6.5,-3,6.2,13.3,15.9,11.8,8.4,0,-6.2,-7.3
2076,-12.9,-11.8,-7.5,-3.5,7.1,13.4,15.4,13.2,8.7,-1.7,-9.6,-10.1
2077,-20.6,-13.8,-8.6,0.1,8.7,14.2,14.5,11.8,7.1,-3.5,-8.7,-10.5
2078,-14.1,-13.2,-9.3,-0.6,7.8,14.6,15.9,14.6,7.8,2,-8.3,-8.3
2079,-11.4,-14.3,-10.1,0.9,8,14.6,14.9,12.4,7.5,-2,-9.8,-6.8
2080,-19.4,-10.8,-15.2,1,7.1,13.9,17.6,13.3,10.1,-0.5,-9.5,-11.2
2081,-11,-9.7,-7.6,2.4,9,13.1,16.8,13.9,10.1,-0.9,-5,-11.4
2082,-11.5,-17.3,-12.9,0.2,7.7,14.9,15.4,14.5,11.3,1.4,-4.9,-10
2083,-16.8,-10.5,-3.6,2.4,8.6,14.1,16.9,12.5,9.7,-6.7,-5.8,-6.5
2084,-8.7,-10.4,-4.5,-3.4,6.6,14.2,16,14.9,8.4,0.7,-10.2,-14.1
2085,-16.1,-14,-9.7,1.1,9.3,14.6,15,13.5,7.1,-1,-10.5,-12.2
2086,-15.4,-14.7,-10.2,-4.6,7.8,12.4,15.4,12.6,9.3,1,-6.1,-11.1
2087,-21.5,-11.4,-11.5,0.8,8.9,11.6,15.3,13.6,6.4,-2.3,-7.2,-15
2088,-17.8,-18,-8.9,-0.6,8.6,13.9,16,12.8,8.3,-0.1,-8.6,-7.2
2089,-15.4,-18.5,-6.5,-1.6,6.5,12,15.4,13,8.4,0.2,-4.5,-12.3
2090,-14.1,-13.2,-11.1,-2.2,8.2,13,15.4,13.8,7.7,-1.6,-4.7,-19.5
2091,-19.2,-14.8,-4.7,-0.5,11.1,15,16.6,14,5.2,1.8,-6.3,-9.6
2092,-16.7,-16,-4.6,0.3,7.6,14.2,15.5,11.2,8.5,0.8,-6,-12.1
2093,-12.9,-17.7,-6.7,0.4,8.6,12.6,15.4,13.2,4.6,-3.9,-11.3,-8.3
2094,-17.5,-10.4,-8.7,-0.5,7.6,17,15.1,15.2,9.1,0.3,-7.3,-15.4
2095,-21.2,-10.8,-7,-1,5.8,12.5,14.3,12.7,9.3,-0.7,-10.6,-7.6
2096,-20.3,-12.7,-7.5,0.1,9.5,15.4,16,11.7,2.6,-2.6,-9.2,-11.1
2097,-18.3,-10.9,-8.4,-2.5,8.6,14,15.7,12.9,9.1,0.4,-5.5,-9.6
2098,-12.4,-7.9,-6.6,0.6,9.1,13.4,14.6,13.3,8.3,-1.4,-10.4,-14.3
2099,-16.2,-19.1,-5.5,0.2,6.6,13.3,14.8,14.8,5.7,-3.8,-15.4,-14.2
2100,-17.9,-12.8,-7.6,2.1,7.4,14.3,15.1,13,8.6,2.4,-8.4,-10.6
