"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2082,-11,-10.8,-5,-0.2,8.6,16.3,19.2,16.2,10.8,1.8,-4.6,-5.4
2083,-5.6,-10.1,-8.6,-2.4,8.7,16.4,16.1,15.3,11.3,0.7,-6.3,-7.8
2084,-7.9,-13.3,-8.4,-1.3,7.7,15.7,15.6,12.5,9.7,0.8,-3.1,-8.2
2085,-8.3,-8.9,-5.6,-2.4,9.5,16.2,16.3,15,8.3,3.5,-1.5,-3.1
2086,-4.9,-4.9,-9.1,-1,6.6,14,17.6,14.3,10.3,-1.3,-3.8,-7.6
2087,-6.7,-9.3,-6.4,-0.5,6.5,15.8,16.7,13,10.7,2.6,-5.1,-8.5
2088,-11.8,-10,-6.3,0.8,8.6,15.9,16.7,15.6,10.8,-0.4,-6,-12.4
2089,-5.4,-5.1,-4.5,-2.2,8.7,14.2,18.2,14.3,10.5,0.5,-3.1,-7.8
2090,-9,-8.2,-4.4,1.9,10.5,16.8,17.8,17.2,11.3,1.3,-2.6,-5.2
2091,-6.8,-6.7,-3.3,0.8,8.6,17.5,17.3,15.9,10.5,2.4,-1.6,-5.2
2092,-8.1,-8.9,-7.4,1.2,8.4,16.5,17.6,15.2,11,1.9,-3.3,-7.1
2093,-4.6,-8.5,-8.1,0,6.3,15.2,16.7,15.1,8.1,-0.5,-4.2,-3.5
2094,-6.5,-8.2,-13.4,-1.4,8.1,17.1,18.5,16.7,9.1,-1.7,-3.6,-4.3
2095,-6,-5.2,-5.2,1.1,8.6,18.1,17.8,14.9,9.8,1.3,-1.8,-10.2
2096,-1.5,-5.4,-6,0.9,8.4,16.4,17,16.3,9,0.3,-5.9,-3.7
2097,-7.4,-6.3,-1.8,0.3,11.4,17.3,18.1,15.9,11.2,1.6,-7.4,-8
2098,-4.9,-7.8,-6.6,-3.2,8,17,18,13.6,8.9,1.2,-4.9,-10.2
2099,-13.2,-7.4,-5.4,-1.1,9.2,15.2,19.9,16.9,8.6,0.6,-6.1,-7.8
2100,-7.7,-9.7,-6.3,-0.3,8.4,15.5,18.4,16.9,9.8,1.2,-5.3,-6.1
