"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2037,-13.1,-14.2,-8.8,-7.7,1.4,8.6,12.7,12.6,8.2,-0.8,-6.3,-9
2038,-18,-19.9,-16,-7.8,2.6,11.1,15.3,10.4,8.4,-2.9,-10.5,-14.8
2039,-9,-15,-10.1,-3.9,3.2,10.9,14.6,10.9,7.2,-2.4,-6.4,-14.1
2040,-14.3,-12.6,-14.2,-10.1,1.7,11.3,15.1,15.4,8.5,2.3,-4.8,-12.9
2041,-9,-9.8,-7.9,-6,4.9,13.2,15.4,12.3,9.2,0.9,-6.2,-7.8
2042,-10.4,-11.4,-10.6,-5.4,5.3,13.1,15.4,12.3,7.7,0.3,-3.6,-12
2043,-10.7,-17.7,-13.9,-4.7,0.2,9.1,13.8,9.8,5.4,-2.6,-9.2,-9.2
2044,-12.6,-18.1,-12.6,-6.3,2.6,11.7,16,14.7,9.5,-0.9,-3.9,-5.9
2045,-12.9,-18.8,-17,-6.8,1,10,12.6,11.5,6.6,-0.7,-9.4,-11.5
2046,-15.5,-10.1,-10.3,-6.2,1.6,10.3,13.5,11.4,9.9,-1.2,-6.7,-9.4
2047,-17.1,-15.6,-7.4,-4.9,1.2,11.2,14.8,13.3,9.9,0.1,-7.6,-9.9
2048,-16,-11.6,-12.2,-7.6,2.2,9.6,15.1,12.5,8.6,1.3,-5.2,-6.5
2049,-10.7,-16.6,-9.1,-5.5,2.5,11.8,15.4,12.3,7.9,-0.4,-6.8,-9.6
2050,-12.2,-12.2,-7.5,-5.9,3.5,11.2,14.2,11.7,8.9,-0.2,-5.8,-8.2
2051,-13.7,-11.1,-16.1,-6,2.2,11.7,15.9,14.9,6.5,-0.9,-5.1,-13.2
2052,-10.5,-21.3,-11.6,-6.5,5.1,12,15.9,13.7,6.7,0.9,-3.3,-10.3
2053,-10.1,-11.4,-7.4,-5.9,3.2,12,15.4,13.9,7.7,0.2,-4.2,-6.4
2054,-13.8,-10.5,-15.2,-1.9,6.7,11.4,14,12.3,9.7,2,-5.6,-11
2055,-6.9,-9.6,-9.1,-4.7,2.4,10.9,15.7,14.2,9.5,1.1,-7,-13.8
2056,-9.5,-13.3,-10.7,-3.8,5.1,10.4,14.5,13.3,7.8,-0.7,-4.2,-8.8
2057,-18.8,-16.2,-18.2,-2.4,2.5,11.2,14.5,15,10.3,-0.2,-7,-11.5
2058,-11.3,-16,-10.8,-4.9,4.7,13.7,16.7,15.5,8.3,2.6,-6.1,-8.5
2059,-10.9,-12.2,-13.9,-7.1,5.5,12.8,15.5,15.8,8.9,-0.5,-5.3,-9.4
2060,-12.4,-11.7,-12.7,-2.2,6.5,12.9,16.7,12.9,10.5,1,-2.6,-6.4
2061,-13.6,-10.3,-8.7,-0.9,2.4,10.4,16,11.8,7.9,1.2,-3.9,-7.9
2062,-8.5,-16.9,-5.9,-0.6,5.6,13.3,16.4,13.1,9.6,-1.5,-4.8,-8.6
2063,-16.7,-14,-10.9,-3.2,4.8,12.6,17.1,14.1,8.4,-0.3,-4.3,-3.7
2064,-8.5,-5.9,-7.6,-4.5,5.5,14.8,16.7,13.2,8.4,2.4,-3.6,-6.9
2065,-11.2,-14,-14,-6.3,2.5,11.9,14.1,13.3,8.8,2,-6.9,-6.7
2066,-5.4,-8.5,-6.7,-5.8,6,13.5,15.6,14.9,10.3,2.8,-2.8,-9.8
2067,-7,-9.7,-6,-2,6.2,12.2,14.8,16.1,10.3,0.4,-4.3,-9.1
2068,-10.1,-9.4,-16.1,-4.2,4,12,14.4,13.5,8.7,3.6,-5.2,-5.1
2069,-7.6,-8.9,-7.3,-3.9,6.4,12.7,16.1,13.4,11.7,0.4,-4.4,-5.9
2070,-10.2,-13,-11.6,-8.5,2.9,11.9,15.6,13.3,7.1,4.9,-2.7,-12.5
2071,-7.8,-8.4,-6.7,-2.1,4.2,11.5,15.7,15.3,9.1,1.7,-6.3,-7.5
2072,-11,-10.7,-6.4,-2.6,6.4,14.9,17.1,17.6,11.2,1.4,-2.7,-6.7
2073,-10,-11.3,-9.5,-2.1,6.2,11.8,15.4,14.4,10.6,0.8,-3.3,-4.2
2074,-6.2,-5.5,-5.1,-1.9,4.3,13.2,17.1,14.9,11.2,2,-3.6,-6
2075,-7.4,-8.5,-5.7,-2.9,6.8,13.5,17.3,13.1,10.2,0.1,-5.9,-11.2
2076,-9.8,-11.2,-8.5,-3.7,4.7,12.3,15,14.3,10.7,2.1,-4.4,-4.5
2077,-5.8,-9.3,-7.5,-2.8,4.1,11.5,15.5,13.5,9.1,0.9,-5,-3.2
2078,-7.8,-14.8,-6.5,-5.9,3.8,12.4,13.2,14.4,8.8,1.5,-3.6,-3.6
2079,-5.3,-9.6,-7.4,-2.5,3.9,14.1,15.4,14.8,9.8,1.3,-4.2,-6.7
2080,-7.4,-11.9,-5,-2.4,4.5,11.8,15.6,14.3,8.6,1.7,-6.7,-7.5
2081,-6.4,-7.6,-7.6,-3.4,4.9,13.2,17.1,15.2,9.2,1.3,-2,-7.7
2082,-10.1,-11.6,-6.7,-2.5,6.4,14,18.9,16.5,11.2,3.2,-3.3,-4
2083,-4.8,-10.1,-9.6,-4.3,6.6,14.7,15.9,15.7,11.9,2.5,-4.9,-6.5
2084,-7.5,-13.8,-9.9,-3.6,5.8,13.7,15.4,12.9,10.2,2.4,-2,-6.2
2085,-7.5,-9.1,-6.6,-4.4,7.2,14.4,16.1,15.2,9.3,4.8,-0.5,-1.8
2086,-4,-4.5,-10.2,-2.5,4.4,12.4,17,14.5,10.8,0.6,-2.5,-5.9
2087,-5.8,-8.7,-7.1,-2.2,4.6,13.8,16.1,13.6,11.3,4.1,-3.8,-6.8
2088,-11,-10.7,-7.7,-1.1,6.6,14.1,16.5,15.9,11.5,1.6,-4.2,-10.2
2089,-4.8,-5.4,-6,-4.3,6.6,12.3,17.7,15,11,2.2,-1.8,-6.3
2090,-7.8,-8.6,-5.5,0.1,8.3,15.4,17.7,17.4,11.9,3.1,-1.4,-3.8
2091,-5.8,-6.6,-4.6,-1,6.6,15.5,16.6,16,11,3.8,-0.6,-3.7
2092,-6.7,-9,-8.2,-0.3,6.1,14.4,17.3,15.2,11.6,3.3,-2.4,-5.5
2093,-3.9,-8.3,-8.9,-2,4.5,13.2,16.2,15.1,8.8,1.2,-2.9,-2.2
2094,-5.6,-8.1,-14.3,-3.1,6.1,15,17.9,16.8,10,0.2,-2.5,-3.1
2095,-5.5,-5.2,-6.6,-0.6,6.8,16.5,17.4,15.1,10.5,2.8,-1,-8.4
2096,-1.3,-4.7,-6.8,-0.8,6.5,15.1,17.2,16.6,10,2.2,-4.6,-2.6
2097,-6.4,-6.4,-2.9,-1.5,9.2,15.4,17.8,16.3,11.7,3.2,-5.6,-6.4
2098,-3.8,-8,-8.4,-5.7,5.7,14.5,17.2,13.8,9.6,2.7,-3.7,-8
2099,-11.5,-7.4,-6.9,-2.9,7.2,13.6,19.5,17.1,9.6,2.3,-4.4,-5.7
2100,-6.1,-8.9,-7,-1.3,6.5,13.7,18.1,17.4,10.8,3.1,-3.9,-4.2
