"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2047,-13,-13,-7.9,-5.4,5.7,14.2,16.5,13.2,10,1,-8.5,-11.1
2048,-15.1,-10.8,-11.6,-3.2,4.8,13.2,15.4,11.8,7.9,-3,-6.5,-11.5
2049,-10.2,-14.7,-16,-4,4.3,13.5,16.3,15.9,8.2,-2.1,-8.4,-8.4
2050,-10.3,-10.4,-10.4,-9.9,3.4,12.8,14.1,11.6,7.5,-2.9,-7.2,-8.8
2051,-16.5,-10.9,-11.7,-7.9,5.5,14,17.3,15.1,9.1,-0.6,-5.8,-7.4
2052,-14.1,-13.8,-14.1,-3,5.1,13.4,14.8,14.7,9.6,0.3,-5.7,-16.7
2053,-13.9,-19.1,-10.6,-4.6,6.6,11.6,15.3,13,8.6,-1.1,-6.9,-12
2054,-13,-14.8,-7.6,-2.9,5.7,14.4,15.3,11.3,9.5,-0.5,-6.4,-9
2055,-9.9,-11.7,-7.6,-5.7,6.1,14.8,15.7,14.2,10.6,-2,-6.4,-12.2
2056,-15.7,-14.2,-16.1,-3.7,5.6,13.2,15.1,12.7,9.9,-0.6,-3.1,-9.4
2057,-10.1,-8.7,-8.1,-0.6,4.8,12.9,15.1,12.6,7.1,-1.5,-9.1,-9.6
2058,-17,-22,-11.9,-8.8,2.2,12.4,16.1,12.4,8,-3.4,-6.6,-15
2059,-12.2,-12.9,-9.9,-8.1,5.2,13.9,18,14.9,9.4,0.9,-6.5,-9.9
2060,-11.7,-15.4,-9.7,-4.7,8.6,15.1,15.9,14.4,11,-1,-5.7,-9.3
2061,-8.4,-12.7,-13.8,-1.3,5,14.9,15.3,14.1,8.4,-0.9,-4.9,-5.4
2062,-10.7,-6.1,-6,-1,7.2,14.9,16.5,14.6,6.7,2,-6.9,-6.5
2063,-10.1,-17.2,-6.2,-4.7,6.4,13.4,16.2,16.2,10.1,1.5,-7,-8.7
2064,-13.6,-13.6,-10.8,-4.2,7.2,13,14.9,12.7,8.6,0.6,-5.5,-5.9
2065,-7.8,-11.2,-9.8,-7,3.1,15.9,16.7,14.4,10.6,0,-6.5,-7.1
2066,-11.2,-14.2,-14.2,-3.4,3.1,14.8,16.2,16.1,10.5,-2.9,-8.3,-14.2
2067,-15.4,-17.2,-12,-8.9,-0.1,13.5,15.9,11.1,6.7,0.1,-5.3,-12
2068,-13.6,-11.9,-6.9,-0.1,6.5,15,17.6,14.5,9,1.4,-3.1,-10.2
2069,-12.2,-10.5,-9.3,-4.4,4.4,14.4,17.2,12.1,7,-1.7,-6.6,-13
2070,-13,-17.1,-12.5,-1.3,5.9,15.6,17.9,15.9,9.7,0,-6.3,-7.3
2071,-11.4,-6.3,-6.3,-4.2,6.2,12.7,14.8,14,8.2,-0.9,-3.9,-9.6
2072,-5.9,-7.8,-7,-4.4,5.9,14.3,18.1,14,10.1,-0.7,-5.7,-9.1
2073,-9.5,-8.5,-9.9,-2,7.8,15.4,18.9,15.6,8.6,1.5,-2.2,-10.1
2074,-9.4,-11.8,-9.6,-1.7,6.2,14.3,17.3,13.2,9.9,-2.9,-8.1,-9.4
2075,-9,-7.8,-8.7,-4.1,6.3,14.4,17,14.6,8,-1.9,-2.8,-10.3
2076,-14.7,-10,-5.9,-3.3,4.5,13.2,16,15.9,7.7,0.5,-8.2,-8.7
2077,-8.8,-9.3,-6.3,-3.4,8.5,12.1,17.4,16.6,9.5,-0.1,-5.5,-8.6
2078,-12.6,-11,-13.8,-8.2,2.3,14,16,12.1,7.9,-4,-7.4,-12
2079,-9.6,-11.3,-7.1,-1.2,7,15.2,16.9,12.2,8.5,0.5,-4.3,-5
2080,-8.8,-15.4,-5.2,-1.3,9,14.7,18.3,15.4,8.5,1.3,-4.9,-9.8
2081,-8.2,-15.4,-11.5,-5.2,2.9,15.5,16.8,12,6.7,0.3,-3,-9.3
2082,-15.8,-11,-9.2,-3.9,5.6,14.5,15,15.1,7.3,-2,-6.7,-12.1
2083,-13.2,-9.2,-10.6,-3.6,7.8,13.5,18.1,16.9,9.3,-0.7,-4.1,-8.1
2084,-12.6,-10.4,-12,-2.2,5.4,15.5,16.2,16.7,11,-1.7,-6.3,-9.9
2085,-7.8,-15.1,-9.2,-0.2,7.9,14.2,16,16.9,8.7,-1.2,-5.9,-10.8
2086,-12,-7.1,-8.4,-1.8,6.8,15.9,15.7,14.8,8.5,-0.8,-5.1,-7.7
2087,-14.3,-14.5,-9,-1.7,6.7,13.7,15.5,12.8,9.9,-0.5,-7.4,-9
2088,-12.6,-12.2,-16.2,-4.5,6.8,12,16.4,12.6,8.7,-1,-6.8,-9.1
2089,-12.9,-15.1,-14.2,-4.9,4.7,15.3,17.1,14.1,8.4,1,-4.6,-7.2
2090,-7.2,-10.5,-14.2,-2.7,5.3,13.9,17.2,13.5,8.5,0.8,-4.5,-5.6
2091,-12.6,-9.7,-12.1,-1.3,4.8,13.5,16.4,12.6,8.5,0.8,-3.7,-8.7
2092,-10.2,-9.9,-13.3,-1.8,7.6,15.4,17.7,12.9,9.4,0.6,-5,-10.3
2093,-11.3,-13.4,-7.5,-5.4,5,16.1,16.9,15.2,7.3,-1.8,-4.2,-8.7
2094,-10.8,-7.6,-6.7,-4.7,3.1,13.6,18,14.6,9.1,-0.5,-7.3,-7.1
2095,-12.3,-9.5,-8.7,-3.4,5.1,14.7,16.8,14.6,10.8,1.2,-5.5,-11
2096,-11.3,-12.2,-5.4,-0.2,6.2,15.6,16.4,11.9,7.7,-0.1,-4.2,-7.9
2097,-7.5,-8.8,-7.9,-2.1,7.2,16.3,16.9,13.8,9.1,0.9,-6.1,-8.5
2098,-11.5,-12.4,-8.7,-0.2,7.1,15.1,17.7,15.4,7.4,1.4,-4.1,-9.3
2099,-10.3,-12.6,-7.5,-1.6,5.6,12.4,15.5,14.4,9.4,2.7,-6.3,-7.3
2100,-8.8,-8.5,-11.6,-7.2,4.9,14.2,15.5,14,8.3,-1.8,-4.1,-12.1
