"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2090,-16.5,-15.9,-8.6,-3.6,6.5,15.5,17.4,15.6,10.1,-0.1,-7.2,-12.8
2091,-12.5,-15.6,-12.5,-5.1,6.3,13.7,16.1,14.8,7.7,-2.8,-7.9,-11.4
2092,-9.8,-16.6,-14.5,-8.2,4.1,14.1,17.5,13.6,6.7,-2.2,-8.3,-15.4
2093,-15.4,-24.2,-20.1,-8.3,2.7,12.1,17.6,12.1,5.4,-4.9,-8.7,-18.8
2094,-20.6,-13.1,-11.9,-5.7,0.7,9.5,14,12.9,6.4,-2.6,-11.3,-11.7
2095,-17.1,-18.2,-11.3,-9.1,5.2,10.8,17.5,12.5,8.1,-3.4,-8.4,-11.2
2096,-14.8,-14.1,-11.6,-10.2,3.1,9.9,12.3,10.6,3.6,-6.9,-15.4,-20.5
2097,-14.2,-19.6,-11.7,-10.7,-1.8,12.4,17.4,13,4.6,-5.9,-14.7,-21.7
2098,-17.3,-13.3,-14.4,-5,5.3,13.6,15.2,13.3,7.6,-4.1,-9.2,-14.8
2099,-12.7,-13.6,-14.1,-6.8,0.2,14,17.7,13.4,5.6,-6.1,-11.2,-16.8
2100,-14,-18.2,-14.9,-4.4,1,11.6,14.3,13.1,7.1,-2.6,-8.6,-19.2
