"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2052,-19.5,-13.5,-10.3,-5.3,3.8,10.4,13.7,13,8.8,-1.6,-7.2,-10.1
2053,-21.1,-13.5,-11,-4.7,1.8,10,17.2,13,8.2,-0.7,-6.5,-9.7
2054,-14.2,-14.4,-13,-6.8,0.9,6.4,12.9,10.3,8,-3.7,-10,-12.4
2055,-13,-20.5,-13.8,-12,-0.7,6.7,12.7,13,6.9,-2.6,-6.1,-12.7
2056,-18.3,-12,-10.4,-4.4,-0.2,8.4,14.6,14.5,6.9,-2.6,-7.3,-17.6
2057,-18.4,-18.5,-20.8,-7.2,1.6,7.9,11.8,11.5,8.5,-1.9,-14.7,-15.2
2058,-15.7,-14,-11,-3.5,2.4,9.7,15.8,15.3,9.5,-1.3,-5.2,-11.3
2059,-10.9,-11,-15.9,-6.5,3.3,11.2,16.9,15.6,9.4,-1.1,-3.5,-12.6
2060,-20.9,-23.4,-16.7,-5.1,2.8,9.4,12.2,10.6,7.4,-2.6,-4.5,-13
2061,-13,-16.9,-13.2,-11.5,3.5,9.2,14.5,13.1,7.9,0,-6,-15.2
2062,-12.7,-10.5,-9.6,-2.9,2.8,11.1,15,14.8,7.7,-0.1,-4.8,-12.8
2063,-13.4,-21.5,-16.1,-9,3,9.6,16.7,14,9.5,-1.1,-8.8,-12.2
2064,-8.4,-14.1,-10.7,-6,1.7,10.4,16.2,14.8,10.1,-1.5,-6.1,-14
2065,-14.9,-22.4,-14.1,-7.7,4.5,11.3,13.2,11.7,5.5,-1.2,-7.3,-12.9
2066,-13.7,-18.3,-13.4,-12.3,3.6,10.3,15,12.9,6.1,-1,-5.6,-14.3
2067,-17.6,-16.9,-14.3,-4.3,-0.3,7.3,13.8,12.9,7,-3.7,-12.6,-19.9
2068,-19.5,-15.6,-11.2,-4.8,5.2,10.8,16.1,16.4,8.7,-0.5,-5.6,-12.1
2069,-11,-11.4,-12.6,-7.7,1.5,9.3,16.8,15.3,10.3,0.5,-1.6,-12.7
2070,-14.4,-8.9,-10.8,-12.6,2.2,9.6,15.8,13.8,6.9,-1.2,-4.8,-15.6
2071,-12.2,-11,-11.9,-2.8,3.1,12.9,14.7,15.2,9.9,-3.5,-6.2,-6.4
2072,-12.7,-21.8,-20.6,-6.4,3.7,10.9,17.4,14,6.4,-2.3,-6.8,-11.3
2073,-14.5,-11.6,-13.6,-3.5,1.6,9.3,12.1,14.9,9.9,2.6,-4.3,-11.7
2074,-12.7,-9.7,-14.6,-3.8,4.3,12.5,17.2,14.8,6.8,1.4,-4.5,-11.2
2075,-16.5,-10.3,-9.3,-6.7,1.8,9.6,15.2,14.8,7.2,-3,-12.9,-13.4
2076,-18.5,-15.6,-17.1,-12.6,-1,11.7,14.1,11.9,6.6,0.9,-11.2,-10.6
2077,-13.8,-10.3,-12.6,-4.4,0.4,9.8,15.6,12.7,8.2,-3.6,-8.2,-13.5
2078,-13.5,-18.9,-13.4,-10.1,1.4,10.8,15.5,13.8,10.3,2.4,-4.9,-8.5
2079,-16.4,-12.4,-10.6,-7.4,4.2,11.8,16.5,15.2,7.3,1.5,-5.2,-10.1
2080,-20.6,-20.7,-16.3,-2.6,3.1,11.2,16.1,11.2,6.7,-1.4,-5.7,-9.4
2081,-12.7,-11.8,-8.2,-8.9,1.3,10.2,15.5,14.3,8.7,-1,-4.4,-10.7
2082,-18.1,-13.4,-9.6,-6.7,4.5,11.5,17.4,14.4,8.2,-0.8,-5.1,-10.2
2083,-9.9,-13.8,-12.3,-9.2,1.1,9.4,14,14.2,8.6,-2.8,-8.2,-10.5
2084,-17.8,-13.4,-11.6,-4.2,4.1,10.7,17.1,14.6,9.7,-1.1,-6.9,-8.6
2085,-14.1,-15.7,-13,-3,5.3,11.4,15.4,13.8,7.4,-0.6,-3.7,-7.4
2086,-14.5,-15.5,-18,-7.3,4,10.7,17.1,13.2,9.6,1.7,-7.3,-12
2087,-13.7,-12,-11.2,-5.3,3,10.8,16.6,17.1,10.2,-0.1,-5.8,-14.1
2088,-10.8,-8.7,-10.3,-4.4,2.1,12.8,18.7,15.6,9.9,1.6,-8.7,-9.8
2089,-13.8,-11.6,-10.6,-4.9,3.4,12.1,17.2,17.3,9.5,-0.2,-2.8,-12.6
2090,-13.3,-12.2,-5.5,-1.3,7.1,15.2,16.9,15.3,11.7,3,-3.3,-8.8
2091,-9.3,-11.6,-10,-3,6.3,13.1,15.8,15.4,9.7,0.4,-4.2,-7.8
2092,-7.3,-12.8,-11.2,-5.5,4.9,13.2,16.5,14,8.5,1,-5.4,-11.7
2093,-12.2,-19.8,-16,-5.9,2.9,11.2,16.3,12.8,7.1,-1.4,-4.7,-14.2
2094,-17.3,-9.9,-8.5,-3,2.5,9.1,13.9,13.4,8,0.6,-7.1,-8.2
2095,-14.4,-13.9,-8,-6.4,5.5,10.2,17,13.5,9.7,-0.2,-4.5,-7.8
2096,-11.4,-10.2,-8.1,-7,4.1,9.3,12.4,11.4,5.8,-3.9,-11.2,-16.2
2097,-11.2,-16.3,-8.1,-6.7,-0.3,11.3,16.6,13.9,6.9,-2.1,-9.6,-16.6
2098,-13.5,-10.1,-10.7,-3.2,5.5,12.6,15.9,13.6,9.5,-0.5,-4.8,-10
2099,-9.4,-10.8,-10.6,-4.1,1.8,12.8,16.4,13.8,8,-2.3,-7.7,-12.2
2100,-10.7,-14.2,-11.9,-2.5,2.1,11,14.6,13.7,8.6,0.3,-4.8,-14.2
