"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2063,-23.3,-22.5,-20.1,-10.7,1.2,10.8,15.2,13.2,3,-4.9,-11,-12.4
2064,-15.7,-22,-26.4,-14.3,0.4,10.2,12,11.4,3.8,-4.2,-10.6,-17.9
2065,-19.2,-16.5,-14.4,-13,0.9,8.9,11.4,8.2,5.6,-7.1,-12.2,-17.9
2066,-19.9,-28.4,-21.1,-10.4,2,8.8,11.9,11.4,1.8,-5.9,-18.6,-21.4
2067,-14.5,-22.8,-24.6,-9.3,0.5,8.7,13.2,9.7,6.7,-8,-14.2,-23.1
2068,-16,-19.6,-21.8,-14.1,-1.3,6.1,14,10.2,5.4,-5.1,-13.1,-20.1
2069,-27,-21.8,-17.3,-10.3,-1.1,11.3,13.6,10.6,4.6,-8.8,-16.6,-20.1
2070,-17.8,-17.8,-14.8,-15.5,-2.1,10.1,11.1,11,2.6,-7.5,-15.5,-18.2
2071,-24.2,-19.1,-19.9,-12.8,0,9.9,11.5,10.5,2.5,-8,-12.8,-17.6
2072,-18.3,-18.2,-18.1,-14.5,1.3,10.9,13.6,13.4,4.6,-4.1,-11.9,-20.9
2073,-14.9,-23.6,-18.7,-13.9,1.7,11,14.5,9.8,4.5,-7.8,-19.6,-22.8
2074,-22,-19.6,-22.1,-15.8,-0.6,10,12.8,11.7,5.6,-7.9,-17.8,-23
2075,-19.6,-22,-20.9,-12.7,1.3,7.9,13.6,11.6,2.5,-5.7,-11.1,-21.4
2076,-14.9,-20.8,-26.3,-11.2,1.3,9,13.7,13.6,3.9,-5.2,-9.9,-21.4
2077,-18.1,-21,-21.5,-8.7,-1.2,8.5,15.9,11.3,5.7,-3.4,-13.6,-16.4
2078,-22.1,-21.9,-20.2,-17.2,-0.3,8.9,11.3,11.7,3.5,-6.6,-18,-25
2079,-20.5,-23.6,-21.7,-13.5,2.2,9.5,12.7,10.5,6.1,-5.7,-13.6,-16.2
2080,-18.2,-29.1,-18.3,-12.8,-1.7,9.3,14.7,11.4,4,-7.4,-18.2,-22.1
2081,-23.5,-26.5,-19,-9.8,0.9,11.6,13,10.8,4.5,-5.8,-17.7,-14
2082,-17.5,-20,-19.2,-10,1.3,11.1,12.2,11.1,4.8,-5.4,-14.7,-18.3
2083,-19.5,-24.8,-17.1,-9.8,0.3,9.3,14,11.5,5.1,-7.5,-15.2,-16
2084,-16,-13.4,-13.9,-9.6,0.9,11.1,15.1,13.5,5.6,-5.9,-15.5,-17.9
2085,-15.9,-24.6,-18.9,-14.1,1.8,9.7,14.7,12.3,5.9,-5.4,-16.7,-24.6
2086,-22.2,-19.1,-20.8,-13.6,1.5,10.5,12.6,9.4,1.9,-6.3,-10.4,-17.2
2087,-17.6,-18.7,-17,-9.6,1,11.4,14.6,12.4,5.1,-6,-15.7,-15.4
2088,-19.9,-24.8,-16.3,-12.1,-2.6,9.9,12.8,11.8,3.3,-10,-11.6,-18.5
2089,-17.1,-17.6,-20.3,-9.1,1.4,10.7,12.7,10.1,4.7,-8.9,-12.9,-24
2090,-23.6,-18.8,-22.6,-12.9,-4.2,9.1,10.1,11.3,3.1,-10.9,-14,-13.8
2091,-16.5,-21.6,-17.3,-11.5,-0.5,10.6,13.9,12.3,4.3,-6.8,-17.6,-17.7
2092,-21.1,-25.8,-16.6,-14.4,-2.9,8.6,11.4,10.9,5,-9.7,-16,-26
2093,-26,-24.7,-19.7,-11.4,0.2,8.8,14,11.7,3.9,-5.8,-12,-20.4
2094,-19,-19,-21.8,-11.6,0,9.7,13.4,9.1,2.3,-8,-14,-20.2
2095,-19.4,-20.6,-16,-12.1,-0.1,10.3,13.9,10.5,5.7,-4.1,-13.5,-18.5
2096,-15.3,-27.3,-23.4,-10.4,2.3,11.9,14.6,11.7,5.9,-6.4,-11.7,-19
2097,-19.2,-20.8,-23.4,-11.8,-3.4,12.3,15,9.3,4.9,-4.6,-16.8,-19.7
2098,-17.3,-24.2,-18.1,-10.5,1.9,10.8,13.5,9.6,3.3,-3.7,-16.2,-18
2099,-18.9,-20.5,-15.2,-13.5,-1.5,8.8,13,12.2,3.4,-7.7,-15.3,-20.4
2100,-18.5,-19.1,-14.6,-10.3,0.4,10.8,15,10.1,2.3,-8.4,-13.6,-18.8
